"PLAYER","DATE","REASON","GAME_SALARY","attendance","SGV","PERCENTAGE_MIN_prior","PLAYED_RECENT_GAMES_72h_prior","AVG_TRAVEL_MILES_prior","total_miles_prior","total_minutes_prior","played_games_prior","games_prior","FGM_prior_sum","FGA_prior_sum","FG3M_prior_sum","FG3A_prior_sum","FTM_prior_sum","FTA_prior_sum","PF_prior_sum","PTS_prior_sum","STL_prior_sum","BLK_prior_sum","TO_prior_sum","OREB_prior_sum","DREB_prior_sum","AST_prior_sum","BLKA_prior_sum","PFD_prior_sum","POSS_prior_sum","SCREEN_ASSISTS_prior_sum","DEFLECTIONS_prior_sum","CHARGES_DRAWN_prior_sum","CONTESTED_SHOTS_2PT_prior_sum","CONTESTED_SHOTS_3PT_prior_sum","OFF_BOXOUTS_prior_sum","DEF_BOXOUTS_prior_sum","OFF_LOOSE_BALLS_RECOVERED_prior_sum","DEF_LOOSE_BALLS_RECOVERED_prior_sum","D_FGM_prior_sum","D_FGA_prior_sum","DRIVES_prior_sum","DIST_MILES_OFF_prior_sum","DIST_MILES_DEF_prior_sum","TOUCHES_prior_sum","PASSES_MADE_prior_sum","PASSES_RECEIVED_prior_sum","SECONDARY_AST_prior_sum","POTENTIAL_AST_prior_sum","FT_AST_prior_sum","OREB_CONTEST_prior_sum","OREB_CHANCES_prior_sum","DREB_CONTEST_prior_sum","DREB_CHANCES_prior_sum","prior_injury_episodes","prior_missed_games"
"Blake Wesley",2022-12-04,"Left MCL Sprain",30195.9493670886,16409,9488433.844,0.244618055555555,1.5,1111.47282984029,1111.47282984029,23.4833333333333,2,23,6,9,2,3,2,4,3,16,0,0,2,1,1,4,0,2,52,0,1,0,2,3,0,0,0,0,6,9,7,1.2,0.8,53,40,44,2,10,1,1,1,0,1,0,16
"Blake Wesley",2022-12-08,"Left MCL Sprain",30195.9493670886,13140,5074534.02,0.244618055555555,1.5,1111.47282984029,1111.47282984029,23.4833333333333,2,24,6,9,2,3,2,4,3,16,0,0,2,1,1,4,0,2,52,0,1,0,2,3,0,0,0,0,6,9,7,1.2,0.8,53,40,44,2,10,1,1,1,0,1,0,17
"Blake Wesley",2022-12-10,"Left MCL Sprain",30195.9493670886,19600,4792215.843,0.244618055555555,1.5,1111.47282984029,1111.47282984029,23.4833333333333,2,25,6,9,2,3,2,4,3,16,0,0,2,1,1,4,0,2,52,0,1,0,2,3,0,0,0,0,6,9,7,1.2,0.8,53,40,44,2,10,1,1,1,0,1,0,18
"Blake Wesley",2022-12-12,"Left MCL Sprain",30195.9493670886,13434,8596635.636,0.244618055555555,1.5,1111.47282984029,1111.47282984029,23.4833333333333,2,26,6,9,2,3,2,4,3,16,0,0,2,1,1,4,0,2,52,0,1,0,2,3,0,0,0,0,6,9,7,1.2,0.8,53,40,44,2,10,1,1,1,0,1,0,19
"Blake Wesley",2022-12-14,"Left MCL Sprain",30195.9493670886,13657,8360503.921,0.244618055555555,1.5,1111.47282984029,1111.47282984029,23.4833333333333,2,27,6,9,2,3,2,4,3,16,0,0,2,1,1,4,0,2,52,0,1,0,2,3,0,0,0,0,6,9,7,1.2,0.8,53,40,44,2,10,1,1,1,0,1,0,20
"Blake Wesley",2022-12-17,"Left MCL Sprain",30195.9493670886,20160,10930279.23,0.244618055555555,1.5,1111.47282984029,1111.47282984029,23.4833333333333,2,28,6,9,2,3,2,4,3,16,0,0,2,1,1,4,0,2,52,0,1,0,2,3,0,0,0,0,6,9,7,1.2,0.8,53,40,44,2,10,1,1,1,0,1,0,21
"Blake Wesley",2022-12-19,"Left MCL Sprain",30195.9493670886,15928,5360688.912,0.244618055555555,1.5,1111.47282984029,1111.47282984029,23.4833333333333,2,29,6,9,2,3,2,4,3,16,0,0,2,1,1,4,0,2,52,0,1,0,2,3,0,0,0,0,6,9,7,1.2,0.8,53,40,44,2,10,1,1,1,0,1,0,22
"Bobby Portis",2023-01-25,"Right Knee Sprain",132235.975609756,17352,13685387.56,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,47,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,0
"Bobby Portis",2023-01-27,"Right Knee Sprain",132235.975609756,16090,8364762.305,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,48,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,1
"Bobby Portis",2023-01-29,"Right Knee Sprain",132235.975609756,17341,14053578.59,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,49,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,2
"Bobby Portis",2023-01-31,"Right Knee Sprain",132235.975609756,17341,8609282.51,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,50,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,3
"Bobby Portis",2023-02-02,"Right Knee Sprain",132235.975609756,17341,35533643.08,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,51,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,4
"Bobby Portis",2023-02-04,"Right Knee Sprain",132235.975609756,18008,13681148.12,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,52,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,5
"Bobby Portis",2023-02-06,"Right Knee Sprain",132235.975609756,18110,14738797.25,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,53,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,6
"Bobby Portis",2023-02-09,"Right Knee Sprain",132235.975609756,18997,31097775.67,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,54,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,7
"Bobby Portis",2023-02-10,"Right Knee Sprain",132235.975609756,16614,17655190.67,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,55,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,8
"Bobby Portis",2023-02-14,"Right Knee Sprain",132235.975609756,17623,35562587.01,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,56,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,9
"Bobby Portis",2023-02-16,"Right Knee Sprain",132235.975609756,20308,31232334.16,0.557417257683215,1.82978723404255,623.700588211812,21205.8199992016,1257.53333333333,47,57,281,563,58,170,58,70,81,678,22,11,59,120,353,85,24,58,2674,64,41,0,145,108,18,39,17,10,245,517,94,52.2,43.4,2471,1781,1174,11,148,6,83,268,78,517,0,10
"Bobby Portis",2023-04-07,"Right Knee MCL sprain",132235.975609756,18010,18685329.48,0.543619162640902,1.81159420289855,661.782887908493,33750.9272833331,1800.46666666667,69,80,391,789,93,253,96,125,114,971,28,16,79,154,514,105,34,96,3849,89,58,0,225,161,24,57,23,14,357,753,134,74.4,63,3421,2449,1618,13,198,9,105,374,115,763,1,11
"Bogdan Bogdanovic",2022-10-19,"Right Knee Injury Recovery",219512.195121951,17878,11786979.14,0,0,0,0,0,0,0,398,803,95,257,96,125,115,987,29,16,81,154,518,105,34,98,3887,89,58,0,226,162,24,57,23,14,362,760,135,75.2,63.6,3463,2475,1644,14,200,9,105,375,116,769,0,0
"Bogdan Bogdanovic",2022-10-21,"Right Knee Injury Recovery",219512.195121951,17822,10890041.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Bogdan Bogdanovic",2022-10-23,"Right Knee Injury Recovery",219512.195121951,17383,14999079.34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Bogdan Bogdanovic",2022-10-26,"Right Knee Injury Recovery",219512.195121951,17987,11069086.69,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Bogdan Bogdanovic",2022-10-28,"Right Knee Injury Recovery",219512.195121951,18923,11165155.91,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Bogdan Bogdanovic",2022-10-29,"Right Knee Injury Recovery",219512.195121951,17341,14571568.54,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Bogdan Bogdanovic",2022-10-31,"Right Knee Injury Recovery",219512.195121951,19800,22220755.51,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"Bogdan Bogdanovic",2022-11-02,"Right Knee Injury Recovery",219512.195121951,19812,17045731.14,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"Bogdan Bogdanovic",2022-11-05,"Right Knee Injury Recovery",219512.195121951,17654,9784768.22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"Bogdan Bogdanovic",2022-11-07,"Right Knee Injury Recovery",219512.195121951,17494,14587272.16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"Bogdan Bogdanovic",2022-11-09,"Right Knee Injury Recovery",219512.195121951,15845,14665942.01,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Bogdan Bogdanovic",2022-11-10,"Right Knee Injury Recovery",219512.195121951,16066,18124215.07,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"Bogdan Bogdanovic",2022-11-12,"Right Knee Injury Recovery",219512.195121951,20245,12472553.42,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"Bogdan Bogdanovic",2022-11-14,"Right Knee Injury Recovery",219512.195121951,17341,14571568.54,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"Bogdan Bogdanovic",2022-11-16,"Right Knee Injury Recovery",219512.195121951,18165,31018064.51,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"Bogdan Bogdanovic",2022-11-19,"Right Knee Injury Recovery",219512.195121951,18051,17435405.53,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"Bogdan Bogdanovic",2022-11-21,"Right Knee Injury Recovery",219512.195121951,19432,15438404.71,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"Bogdan Bogdanovic",2022-11-23,"Right Knee Injury Recovery",219512.195121951,18173,15258843.4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"Bogdan Bogdanovic",2022-11-25,"Right Knee Injury Recovery",219512.195121951,16669,11662889.74,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"Bogdan Bogdanovic",2022-11-27,"Right Knee Injury Recovery",219512.195121951,17268,10779009.93,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"Bogdan Bogdanovic",2022-11-28,"Right Knee Injury Recovery",219512.195121951,19778,18505207.53,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"Bogdan Bogdanovic",2022-11-30,"Right Knee Injury Recovery",219512.195121951,15344,10635704.32,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"Bogdan Bogdanovic",2022-12-12,"Right Knee Injury Management",219512.195121951,16544,15708676.06,0.579166666666667,1.6,475.414184742283,1901.65673896913,139,5,27,33,78,19,49,5,5,5,90,3,1,10,0,16,11,3,7,286,3,11,1,10,18,0,0,1,1,28,60,31,5.8,4.5,223,128,169,1,20,1,0,6,0,25,1,22
"Bogdan Bogdanovic",2023-01-14,"Left Quad Soreness",219512.195121951,19800,13009083.45,0.645760233918129,1.63157894736842,647.059942024424,9058.83918834194,588.933333333333,19,42,114,266,55,149,21,26,27,304,15,6,26,5,68,50,7,25,1256,14,50,1,60,72,0,5,4,4,138,287,122,24.6,19.9,848,522,594,7,86,6,1,22,13,108,2,23
"Bogdan Bogdanovic",2023-01-21,"Right Knee Injury Management",219512.195121951,17928,5843345.018,0.640498737373737,1.63636363636364,660.818715364695,11233.9181611998,676.366666666667,22,46,127,302,61,170,23,28,33,338,18,6,27,7,72,62,7,27,1433,14,55,1,66,82,0,6,5,4,151,318,134,28.2,22.6,963,599,677,7,103,7,1,25,13,117,3,24
"Bogdan Bogdanovic",2023-03-11,"Back Tightness",219512.195121951,17884,11717454.97,0.597875330687831,1.69047619047619,693.790735110324,20813.7220533097,1205.31666666667,42,67,219,495,116,285,50,62,73,604,36,14,52,16,121,124,11,56,2541,22,88,1,117,148,0,6,6,6,267,573,245,50.1,40.8,1754,1135,1238,14,211,12,3,43,24,197,4,25
"Bogdan Bogdanovic",2023-04-05,"Right Knee Injury Management",219512.195121951,17727,7116664.77,0.585855607966457,1.67924528301887,715.370342503366,26468.7026726245,1490.41666666667,53,79,270,605,144,356,63,76,86,747,42,18,63,23,140,149,13,62,3146,31,102,1,147,177,1,8,6,8,338,713,280,62,50.3,2157,1405,1537,18,256,17,5,53,32,232,5,26
"Bogdan Bogdanovic",2023-04-09,"Right Knee Soreness",219512.195121951,19156,26513942.8,0.582028034979424,1.66666666666667,715.370342503366,26468.7026726245,1508.61666666667,54,81,273,611,146,360,64,77,86,756,43,18,65,23,142,150,13,63,3193,31,103,1,151,178,1,8,6,8,342,720,281,62.7,50.9,2185,1426,1557,19,257,17,5,53,33,235,6,27
"Bojan Bogdanovic",2022-11-27,"Right Knee and Ankle Soreness",241358.024691358,18240,9967624.119,0.668617724867725,1.80952380952381,564.67651531605,7905.47121442471,673.966666666666,21,21,147,297,49,124,90,102,40,433,9,0,47,12,71,52,30,72,1429,9,13,0,61,49,1,22,6,3,128,251,181,27.4,22.4,982,575,686,6,93,5,6,35,9,111,0,0
"Bojan Bogdanovic",2023-01-10,"Left Calf Soreness",241358.024691358,20221,11727490.1,0.651124338624338,1.80952380952381,645.161504686154,18709.6836358985,1312.66666666667,42,43,294,607,101,243,194,217,73,883,26,2,97,23,127,115,54,151,2770,17,41,0,109,92,2,25,14,5,222,458,367,53.5,43.5,1948,1100,1434,17,229,10,11,74,16,203,1,1
"Bojan Bogdanovic",2023-02-27,"Bilateral Achilles Tendinopathy",241358.024691358,14184,4716468.147,0.664668615984405,1.75438596491228,625.351732254331,25014.0692901732,1818.53333333333,57,60,410,841,134,332,260,293,109,1214,33,7,131,32,180,146,72,203,3827,22,55,0,142,123,2,33,17,11,320,635,505,73.5,60.1,2644,1481,1957,24,317,17,15,102,23,301,2,2
"Bojan Bogdanovic",2023-03-04,"Bilateral Achilles Tendinopathy",241358.024691358,19432,10089968.68,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,62,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,3
"Bojan Bogdanovic",2023-03-06,"Bilateral Achilles Tendinopathy",241358.024691358,16989,4974367.886,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,63,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,4
"Bojan Bogdanovic",2023-03-07,"Bilateral Achilles Tendinopathy",241358.024691358,17855,6387202.441,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,64,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,5
"Bojan Bogdanovic",2023-03-09,"Bilateral Achilles Tendinopathy",241358.024691358,17121,5017916.109,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,65,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,6
"Bojan Bogdanovic",2023-03-11,"Bilateral Achilles Tendinopathy",241358.024691358,20190,5216792.295,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,66,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,7
"Bojan Bogdanovic",2023-03-13,"Bilateral Achilles Tendinopathy",241358.024691358,18313,5024140.669,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,67,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,8
"Bojan Bogdanovic",2023-03-14,"Bilateral Achilles Tendinopathy",241358.024691358,15279,6122806.815,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,68,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,9
"Bojan Bogdanovic",2023-03-16,"Bilateral Achilles Tendinopathy",241358.024691358,17987,10181776.69,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,69,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,10
"Bojan Bogdanovic",2023-03-19,"Bilateral Achilles Tendinopathy",241358.024691358,20190,5730482.295,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,70,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,11
"Bojan Bogdanovic",2023-03-21,"Bilateral Achilles Tendinopathy",241358.024691358,17129,6375187.214,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,71,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,12
"Bojan Bogdanovic",2023-03-24,"Bilateral Achilles Tendinopathy",241358.024691358,19800,12266483.45,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,72,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,13
"Bojan Bogdanovic",2023-03-27,"Bilateral Achilles Tendinopathy",241358.024691358,21090,9607922.571,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,73,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,14
"Bojan Bogdanovic",2023-03-29,"Bilateral Achilles Tendinopathy",241358.024691358,15047,4224984.787,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,74,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,15
"Bojan Bogdanovic",2023-03-31,"Bilateral Achilles Tendinopathy",241358.024691358,15844,6229777.316,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,75,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,16
"Bojan Bogdanovic",2023-04-02,"Bilateral Achilles Tendinopathy",241358.024691358,19431,5706750.012,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,76,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,17
"Bojan Bogdanovic",2023-04-04,"Bilateral Achilles Tendinopathy",241358.024691358,18453,5552199.996,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,77,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,18
"Bojan Bogdanovic",2023-04-05,"Bilateral Achilles Tendinopathy",241358.024691358,18313,16149276.7,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,78,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,19
"Bojan Bogdanovic",2023-04-07,"Bilateral Achilles Tendinopathy",241358.024691358,17274,4917499.732,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,79,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,20
"Bojan Bogdanovic",2023-04-09,"Bilateral Achilles Tendinopathy",241358.024691358,21530,7771867.286,0.667385057471264,1.74137931034483,622.444936409219,25520.242392778,1858,58,80,421,862,142,344,264,297,113,1248,34,8,133,34,184,149,76,208,3911,23,56,0,149,124,2,33,17,11,326,649,514,75,61.5,2701,1509,1998,24,323,17,15,106,23,311,3,21
"Bones Hyland",2022-11-03,"Left Hip Strain",27867.3417721519,13791,14637783.5,0.377256944444444,1.83333333333333,774.837150191794,3874.18575095897,108.65,6,7,22,63,14,32,14,19,12,72,1,2,10,0,6,22,7,19,233,0,4,0,9,11,0,0,2,0,16,45,50,4.7,3.8,300,201,269,8,44,4,0,6,1,13,0,0
"Bones Hyland",2023-01-24,"Left Finger Sprain",27867.3417721519,14699,13199998.8,0.411146723646724,1.79487179487179,816.64731602465,19599.5355845916,769.666666666667,39,47,164,408,89,229,63,74,64,480,26,11,64,10,73,121,26,69,1576,5,47,0,39,57,0,0,6,8,155,315,255,31.4,25.5,1880,1320,1558,21,215,15,5,35,12,128,1,1
"Bones Hyland",2023-02-02,"Left Finger Sprain",27867.3417721519,19555,10998673.16,0.406861772486773,1.73809523809524,843.83931391168,22783.6614756154,820.233333333333,42,51,173,434,91,241,71,82,66,508,28,13,67,10,76,125,26,73,1683,6,49,0,44,59,0,0,7,8,160,329,267,33.6,27.2,1977,1379,1642,22,225,15,5,36,12,132,2,2
"Bradley Beal",2022-11-23,"Right Thigh Contusion",527795.731707317,19600,10955861.87,0.767650462962964,1.75,327.820567788077,2622.56454230461,442.166666666667,12,17,103,201,23,60,43,47,25,272,15,8,37,8,36,70,5,38,911,5,31,2,35,37,0,3,5,2,66,150,162,17.9,14.2,893,608,756,13,150,11,3,23,9,65,0,0
"Bradley Beal",2022-12-07,"Right Hamstring Strain",527795.731707317,19265,8219492.096,0.73011188271605,1.77777777777778,410.675646157928,5338.78340005306,630.816666666667,18,24,156,299,31,88,69,79,34,412,21,11,51,15,52,97,7,60,1301,7,45,2,46,52,0,3,9,2,99,217,249,25.7,20.3,1313,876,1092,17,219,17,6,35,13,87,1,1
"Bradley Beal",2022-12-09,"Right Hamstring Strain",527795.731707317,15039,9974039.711,0.73011188271605,1.77777777777778,410.675646157928,5338.78340005306,630.816666666667,18,25,156,299,31,88,69,79,34,412,21,11,51,15,52,97,7,60,1301,7,45,2,46,52,0,3,9,2,99,217,249,25.7,20.3,1313,876,1092,17,219,17,6,35,13,87,1,2
"Bradley Beal",2022-12-10,"Right Hamstring Strain",527795.731707317,18404,10344390.73,0.73011188271605,1.77777777777778,410.675646157928,5338.78340005306,630.816666666667,18,26,156,299,31,88,69,79,34,412,21,11,51,15,52,97,7,60,1301,7,45,2,46,52,0,3,9,2,99,217,249,25.7,20.3,1313,876,1092,17,219,17,6,35,13,87,1,3
"Bradley Beal",2022-12-12,"Right Hamstring Strain",527795.731707317,16090,16601212.3,0.73011188271605,1.77777777777778,410.675646157928,5338.78340005306,630.816666666667,18,27,156,299,31,88,69,79,34,412,21,11,51,15,52,97,7,60,1301,7,45,2,46,52,0,3,9,2,99,217,249,25.7,20.3,1313,876,1092,17,219,17,6,35,13,87,1,4
